username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
@i58imoveis;2019-05-21 12:57;0;0;"$MGLU3 - BB-BI eleva Magazine Luiza para Outperform e preço-alvo para R$194,50 http://br.advfn.com/noticias/PAPERBR/2019/artigo/79963330?adw=1126416 …";;;;"1130819818142208000";https://twitter.com/i58imoveis/status/1130819818142208000
@pardoTRADER;2019-05-22 21:15;0;0;"#EWZ $EWZ #IBOV $IBOV dolarizado pic.twitter.com/OeNl9R7l2M";;;#EWZ #IBOV;"1131307564141092865";https://twitter.com/pardoTRADER/status/1131307564141092865
@pardoTRADER;2019-05-22 21:15;1;0;"Veja como foi o fechamento do #IBOV $IBOV hoje pic.twitter.com/zIpD1LQGax";;;#IBOV;"1131307529072533505";https://twitter.com/pardoTRADER/status/1131307529072533505
@ducavendish;2019-05-22 16:09;0;0;"Exageraram no $IBOV? Recua para os ~93k agora.";;;;"1131230626198302721";https://twitter.com/ducavendish/status/1131230626198302721
@victorytrader88;2019-05-22 04:51;0;0;"Tinha zerado a posição core outro dia, quinta da semana passada, esperando pra comprar de novo. Ainda fiz uns day-trades do lado@long na sexta, mas daí botei mais no short $IBOV.";;@long;;"1131060103757672453";https://twitter.com/victorytrader88/status/1131060103757672453
@esbolsa;2019-05-22 03:43;0;0;"La #bolsa de #SaoPaulo sube un 2.76% y su índice #Ibovespa, cerró en los 94,484.63 puntos #Brasil #Ibov $IBOV";;;#bolsa #SaoPaulo #Ibovespa #Brasil #Ibov;"1131042827662745600";https://twitter.com/esbolsa/status/1131042827662745600------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
@lucasapaulino;2019-03-29 16:51;1431;9841;"A Tabata é obviamente de centro-esquerda. Tem um discurso social-democrata de mercado, social-liberal: Estado social forte com economia de mercado. Isso nunca foi ser de direita. Achei que a esquerda brasileira tinha aprendido com a eleição de Bolsonaro. Mas pelo visto ainda não.";;;;"1111672342411993089";https://twitter.com/lucasapaulino/status/1111672342411993089
@RomeuZema;2019-03-28 13:57;27;419;"São oportunidades de investimentos em rodovias, equipamentos de saúde, prédios públicos e parques, que vão diminuir despesas, melhorar a qualidade dos serviços para o cidadão e ajudar na retomada do crescimento econômico do nosso Estado. Passo a passo tiraremos Minas do vermelho.";;;;"1111266054817366017";https://twitter.com/RomeuZema/status/1111266054817366017
@PatriaAmada_Br;2019-03-29 15:24;234;397;"Com a aprovação da proposta da Nova Previdência, a economia Brasileira vai recuperar o grau de investimento e passar a crescer d forma mais intensa no futuro. Sem a reforma estaremos prisioneiros do baixo crescimento. @BolsonaroSP AJUDA RT Vamos subir a tag: #BrasilQuerReformapic.twitter.com/ufySadDw7K";;@BolsonaroSP;#BrasilQuerReformapic;"1111650399298162688";https://twitter.com/PatriaAmada_Br/status/1111650399298162688
@joaoamoedonovo;2019-03-29 15:32;51;366;"Fui entrevistado pelo @instmillenium e falei sobre liberalismo, as mudanças necessárias para o crescimento econômico e a importância da responsabilidade do cidadão na construção de um país mais livre, justo e eficiente. Confira! https://exame.abril.com.br/blog/instituto-millenium/joao-amoedo-a-classe-politica-tem-que-dar-o-exemplo/?fbclid=IwAR0ai-zV90ZkQ3-94Z1TACiDLwoQ7s1iB8Coq9oAyEBlyvHG10e5RhXXRIo …";;@instmillenium;;"1111652375658483712";https://twitter.com/joaoamoedonovo/status/1111652375658483712
@goescarlos;2019-03-28 01:29;24;276;"Em 64, os militares criaram o Banco Central (BACEN). Até então, era o Banco do Brasil (BB) – que atuava comercialmente – quem agia como emprestador de última instância. Para acomodar interesses políticos, os bancos estaduais, controlados pelos gov, continuaram sob a tutela do BB.";;;;"1111077889070399488";https://twitter.com/goescarlos/status/1111077889070399488
@ArthurLulaM;2019-03-29 11:15;35;199;"A ideia que uma tal "desindustrialização" é a causa dos males na economia brasileira une esquerda e direita. Além disso, une gerações, desde os velhos industriais aos jovens progressistas. No meio disso tudo há uma coleção de políticas setoriais desastrosas e que saíram caro.";;;;"1111587677638410243";https://twitter.com/ArthurLulaM/status/1111587677638410243
@Red_;2019-03-29 14:25;27;171;"Vou explicar de uma vez por todas Existem ou existiram ditaduras mais sangrentas e outras menos sangrentas Algumas com crescimento econômico, outras com pobreza. Mas todas são ditaduras e TODAS são indefensáveis. Todas. Fim.";;;;"1111635492112609281";https://twitter.com/Red_/status/1111635492112609281
@GloboNews;2019-03-29 00:33;9;71;"A grande dúvida do momento é: há saída para o baixo crescimento econômico do Brasil atual? #MiriamLeitão conversa com o economista Marcel Balassiano, da FGV, e Márcio Garcia, professor de macroeconomia da PUC-Rio. É agora, na #GloboNews.";;;#MiriamLeitão #GloboNews;"1111426201149538306";https://twitter.com/GloboNews/status/1111426201149538306
@Colheita2018;2019-03-29 19:30;21;65;"A economia brasileira de 2015 até os dias de hoje. https://threadreaderapp.com/thread/1111658018779922433.html …";;;;"1111712339655573505";https://twitter.com/Colheita2018/status/1111712339655573505
@MarcsKveira;2019-03-29 14:57;0;54;"Na verdade muda sim. A UE é parceira comercial do Brasil, se existe uma mudança interna pode haver sim uma mudança nas exportações brasileiras.";;;;"1111643624163418117";https://twitter.com/MarcsKveira/status/1111643624163418117
@lcmbarros;2019-03-29 15:03;3;44;"Nenhuma surpresa com esta piora; a economia brasileira parece mulher de malandro: apanha todo o dia desde que a denuncia da JBS acabou com a recuperacao ciclina no inicio do governo Temer: mesmo agora no governo liberal de Bolsonaro continua apanhando; Explico porque mais tarde https://twitter.com/ColunaFabioAlve/status/1111600563282735109 …";;;;"1111644942953316353";https://twitter.com/lcmbarros/status/1111644942953316353
@CapivaraTrader;2019-03-29 12:53;3;42;"Estimativa para venda da Liquigás esta acima dos R$2,8 Bi Triggers: Tag, Liquigás, Cessão Onerosa, Braskem....e PETR4 R$28,00! Pode isto, Arnaldo?";;;;"1111612235539980288";https://twitter.com/CapivaraTrader/status/1111612235539980288
@tradersclubbr;2019-03-28 17:58;6;29;"$IBOV: Após almoço com Guedes, Maia adota discurso pacificador e anima mercados (Estado) https://economia.estadao.com.br/noticias/geral,apos-almoco-com-guedes-maia-adota-discurso-pacificador-e-anima-mercados,70002771359 …";;;;"1111326651156185088";https://twitter.com/tradersclubbr/status/1111326651156185088
@tradersclubbr;2019-03-28 17:19;3;27;"B3: INVESTIDOR ESTRANGEIRO INGRESSA R$171MI DA B3 NO DIA 26 DE MARÇO; SALDO NO ANO + R$2,59 BILHÕES | #mercados | $IBOV |";;;#mercados;"1111316776099434497";https://twitter.com/tradersclubbr/status/1111316776099434497
@threadreaderapp;2019-03-29 21:56;7;22;"Hi! you can read it here: Thread by @Colheita2018: "Thread sobre a economia brasileira de 2015 em diante: Em 2014, numa reunião com empresários durante a campanha eleitoral […]" https://threadreaderapp.com/thread/1111658018779922433.html … Have a good day.";;@Colheita2018;;"1111748931241824256";https://twitter.com/threadreaderapp/status/1111748931241824256
@SandrooSandro;2019-03-28 21:15;6;20;"Dolar a R$4,00 MEC sem rumo Ministro da educação sem projetos pra educação Familia bolsonaro ligado a milicia Ministro da economia incapaz Redução da expectativa de crescimento econômico Golden shower Feminicídio com crescimento absurdo do mes de janeiro pra ca Bolsominions: https://twitter.com/TourinhoCaio/status/1110947376565506048 …";;;;"1111376189531185159";https://twitter.com/SandrooSandro/status/1111376189531185159
@tradersclubbr;2019-03-29 14:29;1;20;"$PETR4: Petrobras inicia nova etapa para venda da Liquigás (G1) https://g1.globo.com/economia/noticia/2019/03/29/petrobras-inicia-nova-etapa-para-venda-da-liquigas.ghtml …";;;;"1111636410161917954";https://twitter.com/tradersclubbr/status/1111636410161917954
@jorginhomello;2019-03-29 01:51;4;19;"Colhi a assinatura de apoio do Ministro da Economia Paulo Guedes para a alteração do método de ranqueamento dos estados feito pelo tesouro nacional. A mudança tem como objetivo estimular o crescimento econômico, barateando os custos de financiamento para os estados. #vamoQvamopic.twitter.com/tEWH68FuOk";;;#vamoQvamopic;"1111445806987370497";https://twitter.com/jorginhomello/status/1111445806987370497
@marcospereira04;2019-03-29 15:41;2;18;"Estive em reunião com representantes da CNI. Esse órgão exerce um papel fundamental na sociedade, promovendo o debate e buscando consensos em torno dos grandes temas nacionais, sobretudo os que têm impacto no desempenho da indústria e da economia Brasileira. #MarcosPereirapic.twitter.com/aptX0udUom";;;#MarcosPereirapic;"1111654678205468678";https://twitter.com/marcospereira04/status/1111654678205468678
@brunopiccoli;2019-03-29 16:17;3;17;"Bovespa é mercado secundário. O que ocorre no mercado, tecnicamente, não tem influência alguma no caixa da empresa. Aí vai o capitalista assalariado comemorar que a PETR4 subiu 21% no ano e depois passar no posto pra abastecer o Corsa 2004 com gasolina a R$4,60.";;;;"1111663784244989952";https://twitter.com/brunopiccoli/status/1111663784244989952
@andrelvbona;2019-03-29 20:18;0;17;"$IBOV: ÍNDICE BOVESPA ACUMULA BAIXA DE 0,18% EM MARÇO; SOBE 1,79% NA SEMANA - Como vou saber? E nem me interessa. Estou olhando para março de 2049...";;;;"1111724366910377986";https://twitter.com/andrelvbona/status/1111724366910377986
@Minas_Energia;2019-03-27 21:04;2;16;"A mineração é responsável por 4% do nosso PIB e por 21% das exportações brasileiras. É um setor vital para o nosso crescimento. Muito importante. Temos o 3º maior valor de produção mineral do mundo.” pic.twitter.com/tD64CCy8vV";;;;"1111011122470182912";https://twitter.com/Minas_Energia/status/1111011122470182912
@RogerioBorges;2019-03-28 12:43;1;14;""A má notícia para o governo, que continua concentrando seus esforços em contemplar a ala mais fanática de sua base, é que para boa parte dos seus eleitores só mesmo o crescimento econômico, a geração de empregos e a melhora na provisão de serviços públicos" interessam. Pois é.";;;;"1111247393687785473";https://twitter.com/RogerioBorges/status/1111247393687785473
@SorayaLestrange;2019-03-27 20:32;1;12;"Katia Abreu: senhor presidente... é... senhor ministro... ia dizer presidente do banco central, não é presidente do Brasil não se preocupe Olha essa shade pic.twitter.com/az2yLvmJ8H";;;;"1111003108946165760";https://twitter.com/SorayaLestrange/status/1111003108946165760
@AnaliseEnergia;2019-03-29 15:53;4;12;"Analistas da XP Investimentos reiteram recomendação de compra de ações da Petrobras por otimismo com plano de venda de ativos e conclusão iminente de revisão da cessão onerosa; papéis PN estão hj a R$28,33 e ON R$31,32; preço-alvo XP é R$33 e R$32, respectivamente $PBR #PETR4 pic.twitter.com/6lTLhx1nOO";;;#PETR4;"1111657570752708608";https://twitter.com/AnaliseEnergia/status/1111657570752708608
@pedrostrader;2019-03-29 15:17;0;12;"* ATENÇÃO * $PETR4 $PETR3 $Pbrhttps://twitter.com/Petro_Noticias/status/1111648393569411073 …";;;;"1111648508224962560";https://twitter.com/pedrostrader/status/1111648508224962560
@criancaeconsumo;2019-03-27 14:49;6;11;"Como as famílias brasileiras lidam com as estratégias comerciais durante o período da Páscoa!? Responda a esse breve questionário e nos ajude na busca para minimizar os malefícios da comunicação mercadológica dirigida às crianças. http://www.criancaeconsumo.org.br/noticias/pascoaparaque/ …";;;;"1110916744045056000";https://twitter.com/criancaeconsumo/status/1110916744045056000
@AnaliseEnergia;2019-03-29 23:46;1;9;"Caminhoneiros vinham ameaçando greve que poderia começar no sábado, dia 30...presidente mandou recado no Twitter Bolsonaro diz em vídeo que governo respeita caminhoneiros e tem atendido categoria https://br.reuters.com/article/topNews/idBRKCN1RA2PP-OBRTP … $PBR #PETR4 pic.twitter.com/Own0bZb5hN";;;#PETR4;"1111776588931174400";https://twitter.com/AnaliseEnergia/status/1111776588931174400
@clubedopairico;2019-03-29 19:52;0;9;"Mais alguém estranhando o comportamento da PETR4 ?? Caindo quase 1% ... com petróleo subindo 1% ... com Ibovespa subindo +0,75% ... Estranho ... Estranho demais ... (só o volume que tá fraquinho, fraquinho ! abaixo da média diária dela)";;;;"1111717813989736448";https://twitter.com/clubedopairico/status/1111717813989736448
@AnaliseEnergia;2019-03-29 19:51;0;9;"Petróleo em alta! Brent e WTI têm maior avanço trimestral desde meados de 2009, impulsionados por cortes de produção da Opep e sanções dos EUA ao Irã e à Venezuela... impacta gasolina e diesel, que também sofrem com desvalorização cambial $PBR #PETR4 #BRDT https://reut.rs/2TLreKw pic.twitter.com/MhvTw4CdqG";;;#PETR4 #BRDT;"1111717541901160449";https://twitter.com/AnaliseEnergia/status/1111717541901160449
@Nanda_Olive;2019-03-28 18:15;2;8;""Favorecer o ambiente de negócios" Que colocação estranha!!! Ato falho? Não é lei para favorecer o crescimento econômico e demais setores, mas "ambiente de negócios"? Estranho!! De todo modo não confio em você. Daqui a 4 anos pedir ao grande povo do Amapá que não vote em você.";;;;"1111331007163179008";https://twitter.com/Nanda_Olive/status/1111331007163179008
@WilmaPessoa;2019-03-29 13:11;0;8;"Pressão do agronegócio. Ele sente sua base se esvair. Espero que o estrago q ele fez nas exportações brasileiras não se tevertam até q ele caia.";;;;"1111616770593435653";https://twitter.com/WilmaPessoa/status/1111616770593435653
@MenezesZero;2019-03-28 23:44;4;8;"A ECONOMIA SÓ VAI CRESCER FORTE DEPOIS DA APROVAÇÃO DAS REFORMAS Os leilões dos aeroportos e das ferrovias mostraram que os empresários estão dispostos a investir na economia brasileira. Estão esperando apenas a aprovação das reformas propostas pelo governo.";;;;"1111413840158167040";https://twitter.com/MenezesZero/status/1111413840158167040
@clubedopairico;2019-03-29 13:50;0;7;"óh lá a PETR4 indo testar a máxima do dia ! DE OLHOOO";;;;"1111626570345652227";https://twitter.com/clubedopairico/status/1111626570345652227
@Ozzie47;2019-03-29 17:49;0;5;"Não existe fórmula perfeita, mas desde da industrialização o povo decidiu que gostariam de ter coisas e capital (dinheiro). Podemos viver de utopias, mas não vivemos hoje em dia sem dinheiro.";;;;"1111686763054071808";https://twitter.com/Ozzie47/status/1111686763054071808
@DialogoChinoEN;2019-03-28 15:57;1;5;"“A pecuária é o grande vetor do desmatamento no Brasil”. As exportações de carne brasileira estão crescendo, assim como as preocupações sobre seu impacto na Amazônia, escreve @thaislazzeri https://bit.ly/2HT2y0y pic.twitter.com/J5PR8Z6M5U";;@thaislazzeri;;"1111296140291526656";https://twitter.com/DialogoChinoEN/status/1111296140291526656
@74ronins;2019-03-28 13:47;2;4;"Te contaram que nas décadas de 50,60 e início dos anos 70, a população rural era maior que a urbana. Te ensinaram que a industrialização, contribuiu para o crescimento das cidades e, com o Êxodo Rural, o Brasil teve mais demandas e precisou investir mais em segurança pública? pic.twitter.com/z0QXYc4g4X";;;;"1111263504839962625";https://twitter.com/74ronins/status/1111263504839962625
@PFnoRN;2019-03-28 11:11;0;4;"A investigação apura irregularidades de empresa de factoring que, ao invés de realizar atividade de fomento mercantil, promove a captação de recursos de terceiros e concede empréstimos, atividade típica de instituição financeira, sem autorização do Banco Central do Brasil.";;;;"1111224285396389890";https://twitter.com/PFnoRN/status/1111224285396389890
@ClaudioDeLucca;2019-03-29 12:12;0;4;"Petrobras #PETR4 "Um ciclo virtuoso a caminho"; é o nome do Relatório da XP que Reitera COMPRA no ativo, peça o material para seu Assessor de Investimentos.";;;#PETR4;"1111602074125520896";https://twitter.com/ClaudioDeLucca/status/1111602074125520896
@FortunaraInvest;2019-03-29 10:32;2;4;"Morning call Minério de ferro (Dalian): +3,61% Oil BRENT: +0,86% Oil WTI: +1,08% Exterior: Asia: (fechado) Europa: (aberto) Tio Sam: (futuros) **Horário que os dados foram coletados 07h31 Bom dia e bons negócios! #IBOV $IBOV #PETR4 #VALE3";;;#IBOV #PETR4 #VALE3;"1111576822855225347";https://twitter.com/FortunaraInvest/status/1111576822855225347
@_ErikaMaria;2019-03-29 12:21;0;3;"Essa discussão sobre (re)industrialização tem que vir acompanhada da qualitativa " sustentabilidade". Uma das maiorias críticas ao crescimento chinês diz respeito a isso. Mas sim, o Brasil tá recuando e o mundo avançando.";;;;"1111604313577668609";https://twitter.com/_ErikaMaria/status/1111604313577668609
@lucasnogueirac5;2019-03-29 01:32;0;3;"pq teve que existir essa desgraça de golpe de 64 alem dos motivos obvios de ser péssimo, to tendo que estudar sobre a economia e a industrialização dessa epoca";;;;"1111440982417899522";https://twitter.com/lucasnogueirac5/status/1111440982417899522
@assisbarros;2019-03-28 03:05;2;3;"Hj assisti a palestra:A quarta revolução industrial e a transformação digital.O ministro da educação exigindo q os alunos cantem o hino e o presidente da República querendo comemorar uma Ditadura.Enquanto isso,o mundo já caminha sob a economia do conhecimento.Vamos acordar Brasil";;;;"1111101926043803649";https://twitter.com/assisbarros/status/1111101926043803649
@bancomundialbr;2019-03-29 17:05;6;3;"Embora a economia brasileira seja grande, é também uma das mais fechadas do mundo. Como os novos dados sobre #comércioexterior podem gerar uma abertura maior? Resposta: http://wrld.bg/YG8z30mJhQk pic.twitter.com/WkAUhc0X46";;;#comércioexterior;"1111675670407643137";https://twitter.com/bancomundialbr/status/1111675670407643137
@criptofacil;2019-03-29 15:33;1;3;"Banco Central do Brasil mira blockchain com programa de inovação https://www.criptofacil.com/banco-central-do-brasil-mira-blockchain-com-programa-de-inovacao/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/nPu6MUI4qf";;;;"1111652502204637184";https://twitter.com/criptofacil/status/1111652502204637184
@Criptomaniacos_;2019-03-27 18:37;0;3;"Olá, criptomaníacos! O novo presidente do Banco Central do Brasil, Roberto Campos Neto, disse, nesta quarta-feira (27), que acredita que a tecnologia blockchain vai “inovar o mundo financeiro”. https://br.cointelegraph.com/news/brazils-central-bank-president-says-blockchain-will-innovate-financial-world …";;;;"1110974110576848897";https://twitter.com/Criptomaniacos_/status/1110974110576848897
@pref_SC;2019-03-29 17:01;1;2;"O prefeito Marcos Santana esteve na Maratá em reunião com o diretor-geral, Franklin Vieira, apresentando detalhes relacionados às potencialidades da cidade, tanto no campo da industrialização quanto na fomentação turística, em especial o FASC http://bit.ly/maratasc pic.twitter.com/kBLKjQahRF";;;;"1111674794582384641";https://twitter.com/pref_SC/status/1111674794582384641
@EdCruz29577789;2019-03-29 12:01;0;2;"O Plano de Metas foi um importante programa de industrialização e modernização levado a cabo na presidência de Juscelino Kubitschek, na forma de um "ambicioso conjunto de objetivos setoriais" pic.twitter.com/Ihcze9X1Ug";;;;"1111599365817331712";https://twitter.com/EdCruz29577789/status/1111599365817331712
@CampoProgr;2019-03-29 16:52;0;2;"Desemprego sobe para 12,4%, diz IBGE. E o presidente quer travar exportações brasileiras para árabes e chineses por conta de ideias olavistas. O Brasil vai de mal a pior. Serão 4 anos terríveis, infelizmente.";;;;"1111672520892170240";https://twitter.com/CampoProgr/status/1111672520892170240
@davidsanttiago;2019-03-29 16:06;0;2;"To besta que Sandy e Jr estão movimentando a economia brasileira melhor que o governo #NossaHistoriaSJpic.twitter.com/WmeNytAvQ4";;;#NossaHistoriaSJpic;"1111661025256968193";https://twitter.com/davidsanttiago/status/1111661025256968193
@deconog;2019-03-29 22:24;0;2;"Embora concorde direcionalmente com a afirmação, toda generalização é naïve. MGLU3 aprovou Grupamento em 09/09/2015. Por quantas vezes a ação multiplicou de valor desde então? (Sem entrar no mérito comparativo entre as empresas, apenas questionando a sua afirmação). pic.twitter.com/R1IVDA581j";;;;"1111756049248382976";https://twitter.com/deconog/status/1111756049248382976
@investidorIn;2019-03-28 17:11;0;2;"Depois dos tweets sobre finanças pessoais, hoje vamos para uma rodada de análise de ações. Ontem postei sobre a QUAL3, agora a pouco sobre a AGRO3. Também refiz o post da MGLU3, nossa querida Magalu... Confiram! https://pst.cr/GVY5y pic.twitter.com/EQetle2L61";;;;"1111314961085751296";https://twitter.com/investidorIn/status/1111314961085751296
@progsaur;2019-03-29 15:03;0;1;"A premissa inicial deveria ser considerar que não existe sistema purista de governo. Que direita e esquerda são conceitos arcaicos. Q não existe país desenvolvido sem a junção de economia livre, programas sociais e industrialização nacional. E que o problema do Brasil é corrupção";;;;"1111645124440834048";https://twitter.com/progsaur/status/1111645124440834048
@eudemello_;2019-03-29 01:24;0;1;"só de pensar q o barão de mauá tentou estimular a industrialização do brasil a partir da construção de ferrovias mas aí veio os latifundiários safados e acabaram com tudo me dá vontade de chorar pic.twitter.com/gdqzDxcVil";;;;"1111439065906204673";https://twitter.com/eudemello_/status/1111439065906204673
@EngJmuriloreis;2019-03-29 00:11;1;1;"Bate papo sensacional hoje na bsspcentroeducacional tratando sobre industrialização da construção civil com ênfase em paredes de concreto!! Com o grande parceiro @danilolorenceto… https://www.instagram.com/p/BvklbAGlabD/?utm_source=ig_twitter_share&igshid=xykgiq00am2n …";;@danilolorenceto;;"1111420573219848192";https://twitter.com/EngJmuriloreis/status/1111420573219848192
@NewsToca;2019-03-28 21:07;2;1;"Governador Carlesse pretende aliar Ferrovia Norte-Sul com industrialização do Tocantins http://dlvr.it/R1lNV9 pic.twitter.com/JSqtkf6MlL";;;;"1111374162654842880";https://twitter.com/NewsToca/status/1111374162654842880
@lazarovisk;2019-03-29 21:37;0;1;"Pela tua lógica, simplesmente pagando a atual previdência gera-se crescimento econômico, que genial mlk, como é que ninguem pensou nisso antes? Temos uma receita para crescimento economico infinito!! Mas agora, me diz ai, pq a economia parou e o orçamento ta em déficit então?";;;;"1111744109159608320";https://twitter.com/lazarovisk/status/1111744109159608320
@WeBTCoficial;2019-03-28 14:02;0;1;"Roberto Campos Neto, nova figura à frente do Banco Central do Brasil, tem falado bastante em blockchain - chegando a falar em ativos digitais em outra ocasião.... https://webitcoin.com.br/blockchain-vai-inovar-o-mundo-financeiro-afirma-o-presidente-do-banco-central-mar-28/ …";;;;"1111267293961601024";https://twitter.com/WeBTCoficial/status/1111267293961601024
@interFORENSICS;2019-03-28 13:37;0;1;"O Dr. Gustavo Loyola é presença confirmada para a InterFORENSICS 2019. Ele é Doutor em Economia e exerceu a presidência do Banco Central do Brasil duas vezes. Acesse o site para fazer a sua inscrição. https://goo.gl/gNf3V3 #InterFORENSICSpic.twitter.com/g43VWNs2AJ";;;#InterFORENSICSpic;"1111260914882408448";https://twitter.com/interFORENSICS/status/1111260914882408448
@EriDjr;2019-03-29 15:24;0;1;"A mostra de como o mercado vê a reforma foi até ontem. B3 ruim depois dos 100k. Isso por meros ruídos. Não se engane achando que b3 não tem ligação com o mundo real. Pois se a mglu3 não for rentável, não vai ser a lojinha da Andreia que será. Isso é replicado.";;;;"1111650459226435591";https://twitter.com/EriDjr/status/1111650459226435591
@investidorIn;2019-03-28 20:38;0;1;"MGLU3, nossa querida Magalu... Já conferiu minha análise? https://pst.cr/GVY5y pic.twitter.com/zqK8YYzqmy";;;;"1111366889299722241";https://twitter.com/investidorIn/status/1111366889299722241
@erfranio;2019-03-28 12:12;0;1;"#Partiu IBOV $IBOV rumo aos 80K..";;;#Partiu;"1111239585441501185";https://twitter.com/erfranio/status/1111239585441501185
@farolincubadora;2019-03-27 17:52;0;0;"Empresa Incubada da Farol é estudo de caso Atualmente, os empresários buscam se atualizar quanto às mudanças no mercado de trabalho. Portanto, procuram novas estratégias comerciais para… https://www.instagram.com/p/BvhOYm8hSIY/?utm_source=ig_twitter_share&igshid=yly9wy5qntaw …";;;;"1110962718989799424";https://twitter.com/farolincubadora/status/1110962718989799424
@felipenogs;2019-03-27 15:54;0;0;"Você quer entender e ou aprender sobre estratégias em relações comerciais? Você deveria conhecer Anitta. CACETA!";;;;"1110933081219846145";https://twitter.com/felipenogs/status/1110933081219846145
@edpaiva;2019-03-28 12:47;0;0;"O que sustenta a previdencia é o crescimento economico e não o contrario. Previdencia não cria emprego e nem riqueza. Sem crescimento economico e com mercado carterizado como o br, qualquer sistema previdenciario vai espalhar a miséria. Burro x 2.";;;;"1111248398617849863";https://twitter.com/edpaiva/status/1111248398617849863
@FurquimFabio;2019-03-29 14:59;0;0;"Mundo real: peste suína se alastra na China. Pode aumentar exportações brasileiras.";;;;"1111644057867091968";https://twitter.com/FurquimFabio/status/1111644057867091968
@Maggcam;2019-03-28 04:27;0;0;"Seu governo ñ é liberal, é autoritário, o mercado ñ confia seu governo, pois o senhor tem a capacidade de detonar mercado/economia, principalment exportações brasileiras, ninguém precisa detonar, o senhor e seus filhos são seus próprios adversários, dão tiros nos próprios pés https://twitter.com/jairbolsonaro/status/1110475632486596610 …";;;;"1111122494348582912";https://twitter.com/Maggcam/status/1111122494348582912
@BlogTecAgroMS;2019-03-28 01:50;0;0;"Média diária de exportações brasileiras de milho em março é 50,4% maior do que ano passado http://tecnicodeagronegocio.blogspot.com/2019/03/media-diaria-de-exportacoes-brasileiras.html …";;;;"1111083016091324416";https://twitter.com/BlogTecAgroMS/status/1111083016091324416
@PauloThermas;2019-03-28 01:48;0;0;"Já morreu e foi bem maléfico para o Brasil, sobre taxou as exportações de calçados do Brasil. Quebrou muitas fábricas brasileira. https://twitter.com/Christi59322080/status/1110959076371021824 …";;;;"1111082549693026308";https://twitter.com/PauloThermas/status/1111082549693026308
@73Alessandra;2019-03-27 11:30;0;0;"Mas mesmo assim, as multinacionais americanas instaladas no Brasil são responsáveis por uma imensa fatia das exportações brasileiras, e do nosso PIB. Sem os investimentos americanos o Brasil, com sua extensão continental, seria uma África.";;;;"1110866664462209024";https://twitter.com/73Alessandra/status/1110866664462209024
@ninasxmone;2019-03-28 00:15;0;0;"Vale ressaltar que o SENAI foi criado por uma lei de nosso ex-presidente Getúlio Vargas em 1942, época que o Brasil tinha uma indústria em desenvolvimento e a criação dela, foi fundamental para que nossa economia, com os lucros advindos do trabalho industrial, deslanchasse.";;;;"1111059147993346048";https://twitter.com/ninasxmone/status/1111059147993346048
@Junehileebrasil;2019-03-27 22:03;0;0;"Numa economia capitalista, a mao de obra é fator preponderante para funcionar. Sem empregados a economia não gira, as fabricas nao produzem, os serviços não são realizados. Principalmente no Brasil, pais que nao ha investimento em tecnologia e na modernização do parque industrial";;;;"1111025948244221954";https://twitter.com/Junehileebrasil/status/1111025948244221954
@Tchau_crise;2019-03-29 15:33;0;0;"Banco Central do Brasil mira blockchain com programa de inovação https://ift.tt/2CHeezY O Banco Central do Brasil (Bacen) lançou a segunda edição do Lift (Laboratório de Inovações Financeiras e Tecnológicas), que tem por objetivo fomentar o desenvolvimento de projetos de inova… pic.twitter.com/1tbh0uqqnb";;;;"1111652638628724736";https://twitter.com/Tchau_crise/status/1111652638628724736
@Tchau_crise;2019-03-28 20:04;0;0;"Bacen diz que blockchain e novas tecnologias podem baratear empréstimos https://ift.tt/2UfAOtA Roberto Campos Neto, o novo presidente do Banco Central do Brasil (Bacen), afirmou no dia 27 de março, durante o lançamento da edição de 2019 do edital do Laboratório de Inovações Fi… pic.twitter.com/dXdOO7nE1g";;;;"1111358455716171777";https://twitter.com/Tchau_crise/status/1111358455716171777
@gbandeirav;2019-03-28 03:01;0;0;"@jairbolsonaro Presidente, o Banco Central não pode nem deve ser independente sendo manipulado pelos especuladores do sistema financeiro. O Banco central deve ser do BRASIL. Acorda.";;@jairbolsonaro;;"1111100907670982658";https://twitter.com/gbandeirav/status/1111100907670982658
@kreviewer1;2019-03-29 00:06;0;0;"Magazine Luiza S.A. $MGLU3 Jumps 1.66% on Mar 28 https://kreviewer.com/2019/03/29/magazine-luiza-s-a-mglu3-jumps-1-66-on-mar-28/ …";;;;"1111419412190359559";https://twitter.com/kreviewer1/status/1111419412190359559
@Disclaimeer;2019-03-28 14:44;0;0;"O rato roeu boa parte do meu lucro no tesouro, tava parecendo uma ação da MGLU3";;;;"1111277988337909762";https://twitter.com/Disclaimeer/status/1111277988337909762
@9vaes;2019-03-27 23:01;0;0;"Suave na nave. Vendido em mglu3. Acreditando nos 100.00";;;;"1111040606250455040";https://twitter.com/9vaes/status/1111040606250455040
