username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
@tvbrasilgov;2019-03-22 21:19;112;833;"O Presidente em Exercício, @GeneralMourao, está em Porto Alegre onde participou do encontro da Federação das Industrias do estado do Rio Grande do Sul. Mourão destacou a importância da mudança no sistema tributário para aumentar a competitividade da economia brasileira. pic.twitter.com/2NtiQXIics";;@GeneralMourao;;"1109203065360535558";https://twitter.com/tvbrasilgov/status/1109203065360535558
@orlean;2019-03-21 02:47;65;799;"Vou jogar contra o patrimônio: Parem de achar que é Presidente /VP que traz patrocínio. Não é e nem tem que ser. Os clubes precisam criar máquinas de vendas, processos comerciais e estratégias para não depender de redes de dirigente A ou B. Ao dirigente cabe dirigir / apoiar.";;;;"1108560833318187008";https://twitter.com/orlean/status/1108560833318187008
@Fernuf91;2019-03-23 23:26;100;764;"Parabéns, Presidente! Já sabíamos do seu amor verdadeiro ao Brasil! Um Patriota para se aplaudir de pé!Que trabalha para o crescimento econômico e que não aceita fazer parte de jogos sujos. Está lutando em defesa do povo! Enquanto muitos ali só legislam pelos próprios interesses!";;;;"1109597388795248640";https://twitter.com/Fernuf91/status/1109597388795248640
@ThomasVConti;2019-03-23 23:21;90;488;"Botswana, PIB per capita: 1966, ano que o país se tornou independente: $70 dólares por pessoa 2017: $7.700 dólares por pessoa Riqueza multiplicada por 110x em apenas 50 anos. Incrivelmente, há quem diga que crescimento econômico não é importante para reduzir a pobreza mundial.";;;;"1109596132970242048";https://twitter.com/ThomasVConti/status/1109596132970242048
@jeffs_araujo35;2019-03-23 11:30;77;446;"Ao contrário, se o congresso for responsabilizado pelo desastre homérico que se abaterá sobre a economia brasileira, os que votaram contra nem conseguirão sair de casa, nesse mundo de redes sociais ativas. Provavelmente Maia está defendendo interesse inconfessáveis.";;;;"1109417134399123457";https://twitter.com/jeffs_araujo35/status/1109417134399123457
@alvarodias_;2019-03-23 11:06;31;218;"No discurso desta sexta(22), o Líder do Podemos, senador Alvaro Dias, fez um retrospecto dos fatos que levaram a economia brasileira ao caos, e apontou o crescimento da dívida pública como um grande entrave ao crescimento e desenvolvimento do País. https://youtu.be/YUWXHdxChXI";;;;"1109411148837855232";https://twitter.com/alvarodias_/status/1109411148837855232
@apyus;2019-03-23 20:45;23;209;"Nunca me cansarei de apontar: Foi este o candidato a quem o Mercado confiou a aprovação da Reforma mais importante da economia brasileira.";;;;"1109556797008949249";https://twitter.com/apyus/status/1109556797008949249
@j_camargo_nyc;2019-03-21 10:51;16;128;"*** COMO ENCONTRAR A PROXIMA AÇÃO EXPLOSIVA DA BOLSA? *** Esta é a pergunta do milhão, capaz de transformar 100 mil em 1 milhão! Um fatídico caso recente que aconteceu com #MGLU3 na Alaska do @hbredda";;@hbredda;#MGLU3;"1108682449649876992";https://twitter.com/j_camargo_nyc/status/1108682449649876992
@adrianasounovo;2019-03-22 16:06;12;70;"#EuApoioNovaPrevidencia porque, com ela, teremos resultados positivos na economia brasileira rapidamente! Muitos investidores e empresários estão aguardando a votação para investirem no Brasil. #perguntesobreaprevidência";;;#EuApoioNovaPrevidencia #perguntesobreaprevidência;"1109124156501708812";https://twitter.com/adrianasounovo/status/1109124156501708812
@PTnoSenado;2019-03-22 15:34;25;66;""Dessa estagnação decorre o pífio desempenho da economia brasileira nos últimos 2 anos e a manutenção do desemprego em patamares elevados. A manutenção desse congelamento promoverá efeitos catastróficos, por essa razão, urge revogar a EC 95"- @paulopaimhttps://ptnosenado.org.br/comissao-aprova-relatorio-de-paim-que-derruba-teto-de-gastos/ …";;@paulopaimhttps;;"1109116021397438466";https://twitter.com/PTnoSenado/status/1109116021397438466
@CurumaPindorama;2019-03-22 17:57;22;47;"Os únicos legados da Lava Jato foram as destruições da democracia e da economia brasileira. Esta merda é uma inimiga do Brasil e tem de ser abatida. Tive impulso de vir lembrar isso aqui depois de ler algumas coisas meio assustadoras.";;;;"1109152106580271104";https://twitter.com/CurumaPindorama/status/1109152106580271104
@MInfraestrutura;2019-03-22 14:59;7;41;""Trazemos agora contratos mais modernos do ponto de vista de exigência de parâmetros, de investimentos. Temos que dar resposta à expectativa de crescimento da economia. E a logística é um meio para que se dê vazão a esse crescimento econômico.", afirmou o secretário Diogo Piloni pic.twitter.com/xBfs09uqk0";;;;"1109107446302326784";https://twitter.com/MInfraestrutura/status/1109107446302326784
@cafecomferri;2019-03-22 17:15;0;35;"PETR4 fechamento acima de 27.60?";;;;"1109141670170447873";https://twitter.com/cafecomferri/status/1109141670170447873
@Merval_Surf;2019-03-22 17:43;2;22;"$PBR en Span A, $EWZ en TL y $IBOV en el mini doble piso. Estos 3 soportes simultáneos me gustan. A controlar esto para buscar buena entrada en la garota";;;;"1109148598657343490";https://twitter.com/Merval_Surf/status/1109148598657343490
@BrazilJournal;2019-03-22 15:40;1;20;"‘SHOW ME THE MONEY’. Os riscos no leilão da cessão onerosa, por Adriano Pires http://bit.ly/2HJ5XPv #PETR3 #PETR4 pic.twitter.com/Ohge4q7WCQ";;;#PETR3 #PETR4;"1109117676583088133";https://twitter.com/BrazilJournal/status/1109117676583088133
@gilbertoborca;2019-03-22 15:10;4;17;"Muito honrado de ter participado da coluna do @FtGraner no Valor Econômico de hoje. Crescimento baixo é, realmente, uma preocupação séria. As consequências econômicas e políticas são imprevisíveis Valor Econômico - A agonia do crescimento econômico - http://www.valor.com.br/brasil/6174689/agonia-do-crescimento-economico …";;@FtGraner;;"1109110026055151617";https://twitter.com/gilbertoborca/status/1109110026055151617
@sersutil;2019-03-22 21:51;6;17;"Outro gol contra do combinado de vigaristas. Vai ser caro, especialmente, para as exportações brasileiras direcionadas aos mercados não alinhados com Israel. https://twitter.com/UOLNoticias/status/1109209666402299904 …";;;;"1109211142847631360";https://twitter.com/sersutil/status/1109211142847631360
@Ozono_Merval;2019-03-23 21:22;2;17;"$IBOV en dólares $USDBRL Cómo lo está negando eh ! Grafo mensualpic.twitter.com/u7umS3jmGt";;;;"1109566070845771776";https://twitter.com/Ozono_Merval/status/1109566070845771776
@lgmbrasilia;2019-03-22 17:48;3;16;"A Nova Previdência hoje é a reforma mais importante para o futuro do país. A proteção das aposentadorias, o combate aos privilégios e a retomada do crescimento econômico são a prioridade do Brasil. #EuApoioNovaPrevidência";;;#EuApoioNovaPrevidência;"1109149908802654209";https://twitter.com/lgmbrasilia/status/1109149908802654209
@paulogala;2019-03-22 18:35;4;16;"As economias desenvolvidas em franca desaceleração com todos bancos centrais parando com alta de juros e contração de balanços. Economia brasileira em fraca recuperação que agora perde força, PIB pode... http://www.paulogala.com.br/cenario-no-brasil-e-no-mundo-hoje-marco2018/ …";;;;"1109161795183435776";https://twitter.com/paulogala/status/1109161795183435776
@clubequantian;2019-03-21 20:36;2;11;"% abaixo da máx 52sem: CSAN3: -0% MGLU3: -3% PETR4: -3% VIVT4: -3% % acima da mín 52sem: FLRY3: 4% HYPE3: 6% EMBR3: 6% VVAR3: 13% No gráf: 100% = colado na máx 0% = colado na mín Para saber mais: https://forms.gle/6oBbL6CxgcHYKPaW9 …pic.twitter.com/Brml0n1Cik";;;;"1108829698639958020";https://twitter.com/clubequantian/status/1108829698639958020
@rdoaraujo;2019-03-23 01:38;0;9;"É bom esclarecer a verdade que esta pseudo reforma não vai ser a panacéia para a economia brasileira. O principal problema da economia brasileira, segundo os economistas independentes, é excessivo pagamento de juros da dívida pública. Qto mais se paga, mais a dívida cresce.";;;;"1109268158634962944";https://twitter.com/rdoaraujo/status/1109268158634962944
@clubedopairico;2019-03-22 16:25;0;9;"e não é que a PETR4 tá começando a se aproximar da segunda barreira, a dos R$27,25 ... ?";;;;"1109128984934129664";https://twitter.com/clubedopairico/status/1109128984934129664
@Madruga_17;2019-03-23 23:18;2;7;"Sabendo que a elite agrária não queria perder poder e era contra a industrialização, vc possui dados sobre o início da era republicana(queda ou estagnação da industria)?";;;;"1109595263528771584";https://twitter.com/Madruga_17/status/1109595263528771584
@elizacastelhano;2019-03-22 14:12;6;7;"Pelo crescimento econômico igualdade e dignidade de todos brasileiros #EuApoioNovaPrevidencia";;;#EuApoioNovaPrevidencia;"1109095457924542464";https://twitter.com/elizacastelhano/status/1109095457924542464
@perpetua_acre;2019-03-23 22:11;2;7;"“A soja brasileira é encarada pelos Estados Unidos como uma ‘ameaça’ às exportações americanas há pelo menos 46 anos, segundo documentos produzidos pela CIA, a agência de inteligência daquele país” https://www1.folha.uol.com.br/mercado/2019/03/cia-considerou-soja-brasileira-ameaca-ao-eua.shtml …";;;;"1109578508248989697";https://twitter.com/perpetua_acre/status/1109578508248989697
@vulgopixain;2019-03-22 13:54;4;5;"Pela saúde financeira do meu Brasil, pelo retorno do crescimento econômico dessa nação e por uma previdência justa e autossustentável #EuApoioNovaPrevidencia!!";;;#EuApoioNovaPrevidencia;"1109091050323353600";https://twitter.com/vulgopixain/status/1109091050323353600
@LAMBARITO;2019-03-22 19:33;0;5;"bom, uma certeza eu já tenho: a venda na série Q de PETR4 tá GARANTIDA! só aguardar a faca parar de cair!";;;;"1109176196124807171";https://twitter.com/LAMBARITO/status/1109176196124807171
@RaizdavidaRui;2019-03-23 12:01;0;4;"Ninguém fala nos fatores externos que prejudicaram a economia brasileira ,só culpam os governos. Alguém refere que o mundo esteve numa recessão econômica gravíssima desde 2008, Brasil vive sobretudo de exportações .Lula ,Dilma tentaram diminuir o efeito através do mercado interno";;;;"1109424815612612608";https://twitter.com/RaizdavidaRui/status/1109424815612612608
@luizbssantos;2019-03-22 11:32;0;3;"Transferir a embaixada brasileira de Telaviv pra Jerusalém e vamos ver o boicote de 8 bilhões de dólares em exportações de carne para os países árabes.";;;;"1109055281747689473";https://twitter.com/luizbssantos/status/1109055281747689473
@Observa2019;2019-03-22 09:56;0;3;"Maravilhosa a sua thread!Um reparo: nas operações de exportações de serviços, quem é financiado é o País estrangeiro, quem paga ao BNDES,mas os desembolsos são feitos em reais e à empresa brasileira, como vc explicou.O apoio à exportação existe desde 1991!";;;;"1109031202265198592";https://twitter.com/Observa2019/status/1109031202265198592
@sunoresearch;2019-03-22 15:20;1;3;"Bacen – Você conhece os atributos referentes ao Banco Central do Brasil? http://bit.ly/2PxJbuX";;;;"1109112517471682560";https://twitter.com/sunoresearch/status/1109112517471682560
@profjuliosouza;2019-03-23 02:42;0;3;"Rapaz.... Eu me lembro de quando PETR4 a R$68,00 em 2007!";;;;"1109284294025977861";https://twitter.com/profjuliosouza/status/1109284294025977861
@tesoureiros;2019-03-22 18:59;0;3;"E eu caindo junto pq lancei PUT de PETR4 ontem";;;;"1109167743876632576";https://twitter.com/tesoureiros/status/1109167743876632576
@DuctorMarcus;2019-03-22 18:51;0;3;"PETR4 condição interessante para operação estruturada - gráfico de #PETR4 http://br.tradingview.com/chart/PETR4/gRKy9Fr8/ …";;;#PETR4;"1109165653062090752";https://twitter.com/DuctorMarcus/status/1109165653062090752
@Pipors;2019-03-22 23:07;0;2;"Dai surgi uma neo nova matriz economica. MMT full mode + visao de industrializacao nacionalista.";;;;"1109230195033161733";https://twitter.com/Pipors/status/1109230195033161733
@gominhao;2019-03-22 16:01;0;2;"poxa Ciro... Não faz oposição por oposição, não :( Vai ficar mais barato pro nordestino se alimentar. O produtor gaúcho apenas vai realocar os recursos de acordo com a demanda ou desenvolver maior competitividade. Protecionismo não significa industrialização, e cê sabe disso...";;;;"1109122918825578496";https://twitter.com/gominhao/status/1109122918825578496
@PedroAugusto50;2019-03-21 12:15;0;2;"Bolsonaro recebeu PROMESSA de Trump p/ entrar no clube dos países ricos. Em troca, ABRIU MÃO de vantagens comerciais dos emergentes, que até a China tem, tornando ainda mais frágil o nosso comércio. Sua estratégia para enriquecer o Brasil é empobrecer até ser comprado pelos EUA.";;;;"1108703604226097152";https://twitter.com/PedroAugusto50/status/1108703604226097152
@rdoaraujo;2019-03-23 00:46;1;2;"Esta proposta de reforma vai agravar a pobreza no país, aumentar a concentração de renda e é uma falácia dizer que apenas ela vai conseguir destravar a economia e promover crescimento econômico. E crescimento econômico sem distribuição de renda significa um falso desenvolvimento.";;;;"1109254975706882048";https://twitter.com/rdoaraujo/status/1109254975706882048
@GroupamaAM_ES;2019-03-22 15:31;1;2;"#Brasil : el Banco Central do Brasil mantuvo su tipo de referencia #Selic en mínimos históricos a 6,5%, y sugirió la posibilidad de una nueva bajada debido al mal comportamiento de la actividad económica. En @GroupamaAM creemos que esta posibilidad es muy baja a corto plazopic.twitter.com/Nbrw8gnAbo";;@GroupamaAM;#Brasil #Selic;"1109115419405762567";https://twitter.com/GroupamaAM_ES/status/1109115419405762567
@profjuliosouza;2019-03-23 02:59;0;2;"Claro! Bom humor sempre! Mas realmente parece surreal. Tanto quanto como foi ver MGLU3 chegar a R$600,00.";;;;"1109288418905911301";https://twitter.com/profjuliosouza/status/1109288418905911301
@ADVFNBrasil;2019-03-22 21:04;0;2;"Análise – IBOV, WINJ19, WDOJ19, PETR4, VALE3, BBDC4, UGPA3 e USIM5 https://br.advfn.com/jornal/2019/03/analise-ibov-winj19-wdoj19-petr4-vale3-bbdc4-ugpa3-e-usim5/ …";;;;"1109199072227983361";https://twitter.com/ADVFNBrasil/status/1109199072227983361
@br_tradingview;2019-03-22 16:10;1;2;"#PETR4 - PETR4 Buscando R$27,43 - TradingView - https://br.tradingview.com/chart/PETR4/TrWBDiP2/ …";;;#PETR4;"1109125083065282561";https://twitter.com/br_tradingview/status/1109125083065282561
@caiolluz;2019-03-23 02:16;0;1;"Abel, o asfalto do Ipiranga está entre os mais antigos da cidade. É história: industrialização, seguida de ‘prosperidade’, e veio o nosso asfalto. Hoje pagamos o preço do baixo investimento feito ao longo de décadas nesse assunto.";;;;"1109277817345314817";https://twitter.com/caiolluz/status/1109277817345314817
@lias_mara;2019-03-22 20:14;0;1;"invenção capitalista pra vender produto sem industrialização";;;;"1109186713627316224";https://twitter.com/lias_mara/status/1109186713627316224
@Leovaladares17;2019-03-22 18:08;0;1;"Mauá foi o responsável pela introdução das ideias liberais na economia brasileira, além de ter sido vital para o 1° surto de industrialização do país. Se não tivesse sido boicotado pelo pensamento reacionário dos seus adversários, seríamos economicamente mais sólidos hoje. https://twitter.com/CanalHistory/status/1108394853099024384 …";;;;"1109154960191774720";https://twitter.com/Leovaladares17/status/1109154960191774720
@Livia_LPM;2019-03-21 15:50;0;1;"Falta estratégia a esse governo. Não dá nem pra dizer que é realismo periférico. Creio que até o Escude seria contra, já que os interesses comerciais não estão sendo privilegiados. https://twitter.com/lauraabcarvalho/status/1108515466077712385 …";;;;"1108757809804513281";https://twitter.com/Livia_LPM/status/1108757809804513281
@NorteAgroTO;2019-03-22 17:51;1;1;"Acordo entre EUA e China, safra menor e o pouco interesse em negociar inibem exportações de soja brasileira em março https://www.norteagropecuario.com.br/noticias/exportacao-soja/ … #NorteAgroTO";;;#NorteAgroTO;"1109150616486592514";https://twitter.com/NorteAgroTO/status/1109150616486592514
@melanina1234;2019-03-22 14:47;0;1;"Não me admirarei se os países mulçumanos boicotarem as exportações brasileiras, Jair Bolsonaro está destruindo o país para ser capacho de Donald Trump";;;;"1109104433047240705";https://twitter.com/melanina1234/status/1109104433047240705
@Isaiasm87467051;2019-03-23 22:14;0;1;"Infelizmente é verdade não só no Amazonas mais nas faculdades federais pelo Brasil a fora e uma economia como a nossa a 4 Quarta do país com a maior floresta do mundo onde a bilhões em riquezas minerais e tecnologia o nosso polo industrial. Há assim relevância. Mais somos 17!!";;;;"1109579105765335041";https://twitter.com/Isaiasm87467051/status/1109579105765335041
@austymaneschy;2019-03-21 13:58;0;1;"...PIB no Brasil e sua economia é em grande parte sustentada pelo pólo industrial, onde todas as empresas recebem algum tipo de isenção ou redução!!";;;;"1108729666280583169";https://twitter.com/austymaneschy/status/1108729666280583169
@Roseli95697757;2019-03-22 09:25;0;1;"Lula precisa de apoio!! ... Dá ora ele uma bengala ou melhor a do banco central";;;;"1109023277253578753";https://twitter.com/Roseli95697757/status/1109023277253578753
@gorjgil;2019-03-21 02:36;0;1;"E ITUB3 está P/VPA a 2,33 bem mais barato que MGLU3. Luiza sobe bem, mas até quando vai essa bolha. Na minha opnião. pic.twitter.com/m8I3UeyLpU";;;;"1108557871061630976";https://twitter.com/gorjgil/status/1108557871061630976
@gorjgil;2019-03-21 02:32;0;1;"Henrique, o P/VPA da MGLU3 está em 14,67 e o povo comprando, meu medo é o setor e ela se tornar uma tulipa/bitcoin. Sei que é empresa robusta mas está bem acima do valor. pic.twitter.com/KVunC9yDEd";;;;"1108556946225930240";https://twitter.com/gorjgil/status/1108556946225930240
@pardoTRADER;2019-03-22 21:15;0;1;"Veja como foi o fechamento do #IBOV $IBOV hoje pic.twitter.com/jnxNnletzK";;;#IBOV;"1109201948442615808";https://twitter.com/pardoTRADER/status/1109201948442615808
@BottomHunt;2019-03-22 21:15;0;1;"Nosso bebê $IBOV tocou no ápice da cunha. Estou te aguardando no fundo, bjs. #Ibovespapic.twitter.com/clBZzFerfW";;;#Ibovespapic;"1109201943019376641";https://twitter.com/BottomHunt/status/1109201943019376641
@VieiraSociologo;2019-03-23 12:44;0;0;"São agentes políticos como Bolsonaro e Carlos Manato que vão reposicionar o Brasil no rumo do progresso e da industrialização. https://www.facebook.com/1328774030/posts/10219463634644720/ …";;;;"1109435876260696065";https://twitter.com/VieiraSociologo/status/1109435876260696065
@zeroig;2019-03-22 15:29;0;0;"Aqui tudo é tardio: abolição, república, industrialização, romantismo (literário), direitos humanos, combate à corrupção... TV a cabo já existia noutras bandas de 1950 aqui chegou anos 90 como novidade. Ainda estamos no neocolonialismo... Sequer o capitalismo chegou por aqui. https://twitter.com/jgprates/status/1109110406734381056 …";;;;"1109114885814841344";https://twitter.com/zeroig/status/1109114885814841344
@JPauloahs;2019-03-22 15:27;0;0;"Termômetro da economia é emprego, renda e industrialização! https://www.facebook.com/MyFaceJ.Paulo/posts/707759583014114 …";;;;"1109114328819605506";https://twitter.com/JPauloahs/status/1109114328819605506
@Guiada_farmacia;2019-03-22 12:29;0;0;"Empresa colabora com a GenScript para acelerar a industrialização de terapias celulares e genéticas no país. Leia mais: http://bit.ly/2UQKg3I";;;;"1109069499288952834";https://twitter.com/Guiada_farmacia/status/1109069499288952834
@Muriloheli;2019-03-22 09:38;0;0;"#bddf é preciso que haja a racionalização de consumo, acrescida do estabelecimento de estratégias de reuso, tanto nas práticas agrícolas quanto nas atividades cotidianas residenciais, comerciais e industriais .";;;#bddf;"1109026651151716352";https://twitter.com/Muriloheli/status/1109026651151716352
@heartshapdrbox;2019-03-22 14:05;0;0;"30 anos, segundo especialistas, vai ser a maior? crescimento econômico não é sinônimo de melhoria no IDH ou no índice de gini A título de exemplo, pegamos o período com o maior crescimento econômico na História do Brasil que foi a ditadura militar, mas que também foi o período";;;;"1109093734287896577";https://twitter.com/heartshapdrbox/status/1109093734287896577
@therezafontoura;2019-03-23 19:40;0;0;"@eikebatista Exame diz q após dois anos de crescimento expressivo, que ajudou o Produto Interno Bruto (PIB) a registrar resultado positivo, as exportações brasileiras terão um desempenho modesto em 2019. Entre os fatores que pesam sobre as vendas externas estão a desaceleração da";;@eikebatista;;"1109540539853127682";https://twitter.com/therezafontoura/status/1109540539853127682
@MariaJo89462187;2019-03-22 22:41;0;0;"A proposta esbarra em aspectos legais e não se sustentará quando as exportações brasileiras começarem a ser barradas nome exterior, e não conseguiremos acompanhar os países ricos!";;;;"1109223487925878785";https://twitter.com/MariaJo89462187/status/1109223487925878785
@CarneTecBrasil;2019-03-22 15:23;0;0;"As #exportações brasileiras de carne bovina para um dos mercados mais exigentes do mundo, a #UniãoEuropeia, cresceram 8,8% no ano passado – 118,3 mil toneladas ante 108,7 mil toneladas em 2017. https://carnet.ec/2FoVvJX";;;#exportações #UniãoEuropeia;"1109113455687155712";https://twitter.com/CarneTecBrasil/status/1109113455687155712
@ivangelabert;2019-03-23 23:02;0;0;"Sabe nada. Desinformado. Ficou lá embaixo, na rua. Nem conseguiu subir para assistir à apresentação do Paulo Guedes no Banco Central do Brasil, nessa sexta-feira, no Rio de Janeiro. A Solange é a 1ª mulher a assumir o cargo de Superintendente da SUSEP.";;;;"1109591218244202497";https://twitter.com/ivangelabert/status/1109591218244202497
@GiioMorais;2019-03-23 17:14;0;0;"Em um universo paralelo o Brasil seria potência. Teríamos o @cirogomes como presidente, o @eduardomoreira como vice/ministro da fazenda e a @mlfattorelli presidente do banco central. Que tal? Brasil potência mundial, respeitado, indústria pujante e um país menos desigual";;@cirogomes @eduardomoreira @mlfattorelli;;"1109503796118544384";https://twitter.com/GiioMorais/status/1109503796118544384
@AristidesACNeto;2019-03-23 16:21;0;0;"LIFTDay 2019 - Inscrições Encerradas!! Para aqueles que não estarão presentes ao evento e quiserem acompanhar, ele será transmitido pelo canal do Banco Central do Brasil no Youtube. #innovation #LIFTday #BancoCentral Acompanhe o e…https://lnkd.in/eNTda52 https://lnkd.in/eu8eaRq";;;#innovation #LIFTday #BancoCentral;"1109490442352160774";https://twitter.com/AristidesACNeto/status/1109490442352160774
@marcelodemelo;2019-03-22 16:56;0;0;"Pra combinar com o Mercado Financeiro nesse final de semana @Banco Central do Brasil https://www.instagram.com/p/BvUW4_hgN3QIAUqUhYvXdHMG03-HrRpQlZjCUs0/?utm_source=ig_twitter_share&igshid=14fqc986z0jfd …";;@Banco;;"1109136819625570304";https://twitter.com/marcelodemelo/status/1109136819625570304
@corremari;2019-03-22 01:59;0;0;"Existem outras formas de diminuir a dívida pública. Por exemplo, você sabia que os bancos são remunerados com títulos públicos pelo sobra de caixa. Isso é ilegal, mas é praticado no Brasil. Se o Banco Central parar de fazer isso o governo e economiza mais do que a reforma.";;;;"1108910987288236032";https://twitter.com/corremari/status/1108910987288236032
@bobdeminas;2019-03-21 23:36;0;0;"O inimigo n° 1 do Brasil é o Banco Central";;;;"1108875042937552896";https://twitter.com/bobdeminas/status/1108875042937552896
@GalenoVix;2019-03-21 16:49;0;0;"No Brasil, o acontecimento foi cercado de expectativas uma vez que foi a 1ª reunião sob condução de Roberto Campos Neto, o mais novo presidente do Banco Central e pelo questionamento sobre o possível corte da taxa vigente, que já está no menor patamar da história.";;;;"1108772668520783878";https://twitter.com/GalenoVix/status/1108772668520783878
@juuuniis;2019-03-23 03:18;0;0;"Queria ter recebido de presente umas ações de MGLU3 antes da valorização de 2.700%, imagina bixo https://twitter.com/felipevinha/status/1108711813527552000 …";;;;"1109293415274110976";https://twitter.com/juuuniis/status/1109293415274110976
@AltMelissa;2019-03-22 19:22;0;0;"Podia ter esperado até o fim do dia pra entrar no MGLU3 porque executei a 175 e caiu ainda mais. Mas essa é uma que eu tenho certeza que tem retorno bom.";;;;"1109173539951788034";https://twitter.com/AltMelissa/status/1109173539951788034
@KaueAquino;2019-03-22 02:49;0;0;"Acabei de calcular. Não seria. Melhor ter ficado só em MGLU3.";;;;"1108923678094323712";https://twitter.com/KaueAquino/status/1108923678094323712
@Elias65135711;2019-03-21 21:02;0;0;"Mglu3??????";;;;"1108836283487522823";https://twitter.com/Elias65135711/status/1108836283487522823
@paniza91;2019-03-21 16:22;0;0;"Mglu3 ajudaria... pic.twitter.com/1M0hj4cx0u";;;;"1108765902294654976";https://twitter.com/paniza91/status/1108765902294654976
@msrodrigodias;2019-03-22 16:46;0;0;"Petr4 down5";;;;"1109134173833515009";https://twitter.com/msrodrigodias/status/1109134173833515009
@henriquepaiva;2019-03-23 12:46;0;0;"$IBOV Semanal pic.twitter.com/DhKxlCUkjd";;;;"1109436133178511360";https://twitter.com/henriquepaiva/status/1109436133178511360
@henriquepaiva;2019-03-23 12:34;1;0;"$IBOV Índice Bovespa. Bull trap = Rompimento dos 100mil pontos + Proposta de Reforma da previdência dos militares + dump no mercado mundial pic.twitter.com/bjQPQAWb6k";;;;"1109433319312314369";https://twitter.com/henriquepaiva/status/1109433319312314369
@esbolsa;2019-03-22 21:21;0;0;"La #bolsa de #SaoPaulo cae un 3.10% y su índice #Ibovespa, cerró en los 93,735.13 puntos #Brasil #Ibov $IBOV";;;#bolsa #SaoPaulo #Ibovespa #Brasil #Ibov;"1109203525156909056";https://twitter.com/esbolsa/status/1109203525156909056
@pardoTRADER;2019-03-22 21:15;0;0;"#EWZ $EWZ #IBOV $IBOV dolarizado pic.twitter.com/ZpYgfkHnWW";;;#EWZ #IBOV;"1109201856365031425";https://twitter.com/pardoTRADER/status/1109201856365031425
@LadyV_for_real;2019-03-22 17:38;0;0;"Follow up on the $IBOV trade #Bovespa We didn't short but took profits. Cause Lady V knows nothing about markets and TA, probably just took that off of some $crypto telegram group https://twitter.com/LadyV_for_real/status/1085948553992781824 …";;;#Bovespa;"1109147303611383808";https://twitter.com/LadyV_for_real/status/1109147303611383808
@salveselvas;2019-03-22 16:59;0;0;"Upspring long em $ibov antes do breakout Short em $ibov na falha do breakout";;;;"1109137551934263297";https://twitter.com/salveselvas/status/1109137551934263297------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
@ricardovelez;2019-08-15 23:20;55;1166;"Parabéns ao Presidente Bolsonaro pela iniciativa da medida provisória sobre Liberdade Econômica, que estimulará a economia brasileira. Parabéns, também, à Câmara dos deputados pela aprovação da medida provisória. O Brasil avança pelo caminho certo.";;;;"1162142126676893696";https://twitter.com/ricardovelez/status/1162142126676893696
@manoelmsgontijo;2019-08-14 13:02;145;586;"A economia não cresce há 40 anos, mas a mídia só sabe culpar o PR @jairbolsonaro como se ele fosse o responsável por 40 anos de baixo crescimento econômico em razão da aplicação de políticas socialistas desde o final do regime militar até o governo Dilma. Isso não é jornalismo. pic.twitter.com/NGsEdbsm4X";;@jairbolsonaro;;"1161624109735960578";https://twitter.com/manoelmsgontijo/status/1161624109735960578
@tiagoestefano;2019-08-15 22:20;164;345;"Hoje o Banco Central vendeu dólares depois de 10 anos. Essas reservas cambias funcionam como um escudo para o Brasil enfrentar crises como a que pode ocorrer pela disputa China x EUA. Essas reservas foram acumuladas por governos petistas e sumirão pelas mãos do governo atual.";;;;"1162126857074032643";https://twitter.com/tiagoestefano/status/1162126857074032643
@CiraodoCerrado;2019-08-14 21:45;37;219;"Tá phoda! Falamos de desenvolvimento (100 RT) Bolsonaro fala de cocô (100.000 RT) Falamos de industrialização (100 RT) Bolsonaro fala de armas (100.000 RT); Falamos defesa dos direitos dos trabalhadores (100 RT) Bolsonaro fala de acabar com comunistas (100.000 RT). Tá phoda!";;;;"1161755872059637760";https://twitter.com/CiraodoCerrado/status/1161755872059637760
@jlbraga;2019-08-14 13:01;11;208;"Não tenho falado muito sobre $vvar3, mas uma coisa: a tese de investimento não tem absolutamente NADA A VER com a tese de $mglu3. Não são conflitantes. Dá para ter as duas. Uma = tech Outra = turnaround. As duas podem (e tomara que vão) dar certo. https://twitter.com/hbredda/status/1161622219069546496 …";;;;"1161623818986754048";https://twitter.com/jlbraga/status/1161623818986754048
@Florisrs;2019-08-14 11:15;74;207;"Paulo Guedes foi escolhido por Bolsonaro para fazer exatamente isto. Destruir a economia brasileira. Esta crise é Ruim para o povo. Mas, para os agentes econômicos é ótima. Permite concentrar mais renda, deixa os ricos mais ricos... O pobre? Que se f... Depois vai para o céu.";;;;"1161597232296189953";https://twitter.com/Florisrs/status/1161597232296189953
@TiagoMitraud;2019-08-14 23:38;3;188;"A maior parte dos destaques foram inadmitidos ou retirados pelos autores. Os demais foram rejeitados. Agora o texto segue p/ o Senado. E assim vamos trabalhando para recuperar o crescimento econômico do país e garantir aos brasileiros mais liberdade p/ trabalhar e gerar renda!";;;;"1161784101906632705";https://twitter.com/TiagoMitraud/status/1161784101906632705
